Airline,Source,Destination,Duration,Total_Stops,Price,duration__Duration,doj__Date_of_Journey_month,doj__Date_of_Journey_day_of_week,doj__Date_of_Journey_day_of_month,dep_time__Dep_Time_hour,dep_time__Dep_Time_minute,arr_time__Arrival_Time_hour,arr_time__Arrival_Time_minute,addition_info__Additional_Info_1 Long layover,addition_info__Additional_Info_Change airports,addition_info__Additional_Info_In-flight meal not included,addition_info__Additional_Info_No check-in baggage included,addition_info__Additional_Info_No info,addition_info__Additional_Info_Red-eye flight
8.578814715467944,8.769654480672997,9.158394932681855,170,0,8.647343875881283,0.08270676691729323,0.0,1.0,0.8846153846153847,1.0,0.5454545454545454,0.08695652173913043,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,8.769654480672997,9.158394932681855,1210,1,9.725377116513638,0.6040100250626566,0.0,0.3333333333333333,0.19230769230769232,0.34782608695652173,1.0,0.21739130434782608,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.022765535674788,9.022765535674788,165,0,8.336869637284956,0.08020050125313283,0.33333333333333326,0.6666666666666666,0.42307692307692313,0.3913043478260869,0.6363636363636364,0.5217391304347826,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,620,1,9.464905067965136,0.3082706766917293,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.08695652173913043,0.2727272727272727,0.5217391304347826,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,545,1,9.174402265170553,0.2706766917293233,1.0,0.5,0.19230769230769232,0.30434782608695654,0.09090909090909091,0.6956521739130435,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,530,1,9.710994440420675,0.2631578947368421,0.0,0.3333333333333333,0.19230769230769232,0.43478260869565216,0.0,0.7826086956521738,0.9090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.183883304459563,9.183883304459563,560,1,8.770749549138642,0.2781954887218045,1.0,0.0,0.8846153846153847,0.2608695652173913,0.9090909090909091,0.6956521739130435,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.183883304459563,9.183883304459563,1255,1,8.920121751872404,0.6265664160401003,1.0,0.8333333333333333,0.5384615384615385,0.5217391304347826,0.5454545454545454,0.3913043478260869,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,8.405411456245822,8.405411456245822,140,0,8.25608813381491,0.06766917293233082,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.30434782608695654,1.0,0.43478260869565216,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1220,1,9.447938944259976,0.6090225563909775,0.33333333333333326,0.0,0.0,0.8695652173913043,0.0,0.6956521739130435,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1215,1,9.542661146046344,0.6065162907268171,0.6666666666666665,0.5,0.3076923076923077,0.34782608695652173,0.45454545454545453,0.17391304347826086,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.022765535674788,9.022765535674788,160,0,8.40357646462927,0.07769423558897243,0.0,0.0,0.6538461538461539,0.8695652173913043,0.45454545454545453,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.183883304459563,9.183883304459563,570,1,8.770749549138642,0.2832080200501253,0.0,0.3333333333333333,1.0,0.2608695652173913,0.7272727272727273,0.6956521739130435,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,1270,1,9.236300473645716,0.6340852130325814,1.0,0.5,1.0,0.9130434782608695,0.9090909090909091,0.8260869565217391,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.578814715467944,8.769654480672997,8.513669661286928,170,0,8.279950715722526,0.08270676691729323,1.0,0.0,0.07692307692307693,0.5652173913043478,0.0,0.6521739130434783,0.9090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.022765535674788,9.022765535674788,375,1,9.38739809909504,0.18546365914786966,1.0,0.3333333333333333,0.42307692307692313,0.43478260869565216,0.0,0.6956521739130435,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,8.405411456245822,8.405411456245822,135,0,8.448485993406447,0.06516290726817042,1.0,0.0,0.8846153846153847,0.4782608695652174,0.7272727272727273,0.5652173913043478,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.022765535674788,9.022765535674788,1345,2,9.39349491507403,0.6716791979949874,1.0,0.5,0.19230769230769232,0.30434782608695654,0.0,0.21739130434782608,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,8.295750366119087,8.295750366119087,80,0,7.853993087224244,0.03759398496240601,0.0,0.3333333333333333,1.0,0.9130434782608695,0.09090909090909091,0.9565217391304348,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.183883304459563,9.183883304459563,380,1,8.766082459148864,0.18796992481203006,1.0,1.0,0.3076923076923077,0.6956521739130435,0.18181818181818182,0.9565217391304348,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,660,1,9.266531651625924,0.3283208020050125,1.0,0.0,0.07692307692307693,0.34782608695652173,0.0,0.8260869565217391,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,300,1,8.552174160311482,0.14786967418546365,0.33333333333333326,0.3333333333333333,0.07692307692307693,0.6086956521739131,0.0,0.8260869565217391,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9.268687228293192,8.769654480672997,9.158394932681855,1290,1,9.768354878544631,0.644110275689223,0.0,0.3333333333333333,0.19230769230769232,0.9565217391304348,0.9090909090909091,0.8695652173913043,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.022765535674788,9.022765535674788,970,2,9.613202094214232,0.48370927318295737,1.0,0.5,0.19230769230769232,0.6956521739130435,0.8181818181818181,0.34782608695652173,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,1615,2,9.473857817428666,0.8070175438596492,1.0,0.0,0.07692307692307693,0.3913043478260869,0.7272727272727273,0.5217391304347826,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1655,1,9.176162920174596,0.8270676691729324,0.6666666666666665,0.5,0.3076923076923077,0.34782608695652173,0.45454545454545453,0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.578814715467944,8.769654480672997,8.513669661286928,165,0,8.662331957082475,0.08020050125313283,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.043478260869565216,0.5454545454545454,0.17391304347826086,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.022765535674788,9.022765535674788,150,0,8.739696537843024,0.07268170426065163,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.6086956521739131,0.2727272727272727,0.6956521739130435,0.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1005,1,9.448805939388176,0.5012531328320802,1.0,0.5,0.19230769230769232,0.7391304347826086,0.0,0.3913043478260869,0.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.0
8.897346174694164,9.183883304459563,9.183883304459563,190,0,8.735042754269337,0.09273182957393483,1.0,0.0,0.8846153846153847,0.2608695652173913,0.0,0.3913043478260869,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
8.301421868572376,9.022765535674788,9.022765535674788,150,0,8.253748343328501,0.07268170426065163,0.33333333333333326,0.3333333333333333,0.07692307692307693,0.7391304347826086,0.18181818181818182,0.8260869565217391,0.7272727272727273,0.0,0.0,0.0,1.0,0.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,845,1,9.813945703874634,0.42105263157894735,0.0,1.0,0.07692307692307693,0.4782608695652174,0.5454545454545454,0.043478260869565216,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,740,1,9.81076901153292,0.3684210526315789,0.0,0.8333333333333333,0.3076923076923077,0.34782608695652173,0.7272727272727273,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.897346174694164,9.022765535674788,9.022765535674788,355,1,9.125653563808989,0.17543859649122806,1.0,1.0,0.3076923076923077,0.7391304347826086,0.0,0.9565217391304348,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8.897346174694164,9.022765535674788,9.022765535674788,530,1,9.686139673818497,0.2631578947368421,0.0,1.0,0.8846153846153847,0.3913043478260869,1.0,0.7826086956521738,0.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.183883304459563,9.183883304459563,1560,2,9.475776835480644,0.7794486215538847,0.6666666666666665,0.3333333333333333,0.5384615384615385,0.7391304347826086,0.2727272727272727,0.8260869565217391,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
8.301421868572376,8.769654480672997,8.513669661286928,160,0,8.195885391314796,0.07769423558897243,1.0,0.8333333333333333,0.0,0.21739130434782608,1.0,0.34782608695652173,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,910,1,9.586857158128456,0.45363408521303256,1.0,0.5,0.19230769230769232,0.7826086956521738,1.0,0.43478260869565216,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,9.183883304459563,9.183883304459563,835,1,8.770749549138642,0.41604010025062654,1.0,0.8333333333333333,0.0,0.34782608695652173,0.6363636363636364,0.9565217391304348,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,590,1,9.586857158128456,0.2932330827067669,1.0,0.5,0.19230769230769232,0.2608695652173913,0.5454545454545454,0.6956521739130435,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
8.574602675193232,8.769654480672997,8.513669661286928,170,0,9.038483865029992,0.08270676691729323,1.0,1.0,0.3076923076923077,0.17391304347826086,1.0,0.30434782608695654,0.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.0
9.056543412291836,9.183883304459563,9.183883304459563,1580,2,9.12598002335811,0.7894736842105263,0.0,0.3333333333333333,0.19230769230769232,0.30434782608695654,0.09090909090909091,0.3913043478260869,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1695,1,9.563248229345673,0.8471177944862156,0.0,1.0,0.8846153846153847,0.5652173913043478,1.0,0.7826086956521738,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,1760,2,9.45876173047466,0.8796992481203008,1.0,0.5,1.0,1.0,0.09090909090909091,0.17391304347826086,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
8.578814715467944,8.405411456245822,8.405411456245822,140,0,8.188133414510478,0.06766917293233082,0.6666666666666665,0.16666666666666666,0.7692307692307693,0.5652173913043478,0.2727272727272727,0.6521739130434783,0.6363636363636364,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1025,1,9.051344640485723,0.5112781954887218,1.0,0.3333333333333333,0.42307692307692313,0.7826086956521738,1.0,0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.578814715467944,9.022765535674788,9.022765535674788,265,1,8.245384468120747,0.13032581453634084,0.6666666666666665,0.3333333333333333,0.0,0.8260869565217391,0.36363636363636365,1.0,0.8181818181818181,0.0,0.0,0.0,0.0,1.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,930,1,8.881697406469304,0.46365914786967416,1.0,0.5,1.0,0.43478260869565216,0.0,0.043478260869565216,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,685,1,9.542661146046344,0.3408521303258145,0.6666666666666665,1.0,0.42307692307692313,0.34782608695652173,0.45454545454545453,0.8260869565217391,0.9090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1495,1,9.176162920174596,0.7468671679197996,0.6666666666666665,0.8333333333333333,0.6538461538461539,0.34782608695652173,0.45454545454545453,0.3913043478260869,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,0.0
9.056543412291836,8.295750366119087,8.295750366119087,90,0,7.62608275807238,0.042606516290726815,0.0,0.3333333333333333,1.0,0.5652173913043478,1.0,0.6521739130434783,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,570,1,9.37940781309172,0.2832080200501253,0.6666666666666665,0.0,0.19230769230769232,0.6086956521739131,0.09090909090909091,1.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,0.0
9.268687228293192,8.295750366119087,8.295750366119087,85,0,8.30671904320269,0.040100250626566414,1.0,1.0,0.3076923076923077,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,0.0,0.0,1.0,0.0,0.0,0.0
9.268687228293192,8.295750366119087,8.295750366119087,90,0,8.99230873254815,0.042606516290726815,0.6666666666666665,0.6666666666666666,0.07692307692307693,0.43478260869565216,0.36363636363636365,0.4782608695652174,0.9090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1295,1,9.13938128303569,0.6466165413533835,0.6666666666666665,0.3333333333333333,0.0,0.8695652173913043,0.45454545454545453,0.7826086956521738,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.897346174694164,8.769654480672997,9.158394932681855,160,0,9.402942238177694,0.07769423558897243,0.0,0.0,0.6538461538461539,0.8260869565217391,0.7272727272727273,0.9565217391304348,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1335,1,9.291459423260974,0.6666666666666667,0.6666666666666665,0.6666666666666666,0.8846153846153847,0.8695652173913043,0.0,0.7826086956521738,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0
9.056543412291836,9.022765535674788,9.022765535674788,1540,1,8.973858256222792,0.7694235588972431,0.33333333333333326,0.0,0.0,0.6956521739130435,0.9090909090909091,0.7826086956521738,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
9.236979787679202,9.183883304459563,9.183883304459563,480,1,9.501366845678351,0.23809523809523808,1.0,0.5,1.0,0.7391304347826086,0.5454545454545454,0.043478260869565216,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.022765535674788,9.022765535674788,1080,1,9.402777262511233,0.5388471177944862,0.6666666666666665,0.6666666666666666,0.8846153846153847,0.8695652173913043,0.45454545454545453,0.6086956521739131,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
9.268687228293192,9.183883304459563,9.183883304459563,1225,1,9.236300473645716,0.6115288220551378,1.0,0.5,0.19230769230769232,0.34782608695652173,0.0,0.17391304347826086,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.0
8.578814715467944,9.183883304459563,9.183883304459563,965,1,9.080801000621198,0.48120300751879697,0.6666666666666665,0.0,1.0,0.17391304347826086,1.0,0.9130434782608695,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.574602675193232,9.022765535674788,9.022765535674788,150,0,8.391629968440892,0.07268170426065163,0.6666666666666665,0.3333333333333333,0.5384615384615385,0.8260869565217391,1.0,0.9565217391304348,0.45454545454545453,0.0,0.0,0.0,0.0,1.0,0.0
